member_id,churn_probability,rank
3286,0.4371,3976
568,0.4371,3977
2273,0.437,3978
9919,0.437,3979
6987,0.437,3980
3756,0.4369,3981
7410,0.4369,3982
661,0.4368,3983
5925,0.4368,3984
1094,0.4368,3985
4148,0.4368,3986
5293,0.4367,3987
2011,0.4366,3988
9259,0.4366,3989
1510,0.4366,3990
8017,0.4365,3991
7198,0.4365,3992
1481,0.4365,3993
2065,0.4365,3994
939,0.4364,3995
2677,0.4364,3996
4673,0.4364,3997
771,0.4363,3998
520,0.4362,3999
2624,0.4361,4000
2558,0.436,4001
2031,0.436,4002
3374,0.4359,4003
730,0.4359,4004
1926,0.4359,4005
3123,0.4359,4006
8494,0.4358,4007
6258,0.4357,4008
8482,0.4357,4009
6428,0.4357,4010
7005,0.4356,4011
5872,0.4356,4012
7939,0.4356,4013
9575,0.4356,4014
9883,0.4356,4015
6664,0.4355,4016
6436,0.4355,4017
7438,0.4355,4018
3356,0.4354,4019
9490,0.4354,4020
9104,0.4354,4021
9016,0.4354,4022
6730,0.4354,4023
8948,0.4354,4024
9843,0.4353,4025
2201,0.4353,4026
8061,0.4353,4027
7290,0.4353,4028
8605,0.4352,4029
3384,0.4352,4030
5865,0.4351,4031
9169,0.4351,4032
5846,0.4351,4033
3324,0.435,4034
6795,0.435,4035
2480,0.435,4036
6180,0.435,4037
7591,0.4349,4038
9604,0.4349,4039
3918,0.4349,4040
4945,0.4349,4041
3892,0.4348,4042
7588,0.4348,4043
1900,0.4347,4044
6093,0.4347,4045
9988,0.4347,4046
8311,0.4347,4047
9716,0.4346,4048
8396,0.4346,4049
4079,0.4346,4050
104,0.4346,4051
2103,0.4346,4052
3818,0.4345,4053
9484,0.4345,4054
72,0.4345,4055
4134,0.4345,4056
9526,0.4344,4057
4521,0.4344,4058
8873,0.4344,4059
9538,0.4343,4060
935,0.4343,4061
5136,0.4343,4062
6594,0.4343,4063
6460,0.4343,4064
6895,0.4343,4065
9088,0.4343,4066
8502,0.4343,4067
7324,0.4343,4068
5140,0.4342,4069
8279,0.4342,4070
8501,0.4341,4071
1909,0.434,4072
4003,0.4339,4073
911,0.4339,4074
2263,0.4339,4075
9798,0.4339,4076
453,0.4338,4077
3500,0.4338,4078
3423,0.4338,4079
1712,0.4338,4080
6107,0.4338,4081
5798,0.4338,4082
9543,0.4338,4083
1787,0.4337,4084
1056,0.4336,4085
7258,0.4336,4086
4084,0.4336,4087
4677,0.4336,4088
99,0.4335,4089
4662,0.4335,4090
2457,0.4335,4091
9142,0.4334,4092
9657,0.4334,4093
2645,0.4333,4094
5429,0.4333,4095
875,0.4332,4096
7477,0.4332,4097
9283,0.4332,4098
3237,0.4332,4099
6606,0.4331,4100
768,0.433,4101
2585,0.433,4102
2429,0.4329,4103
5006,0.4328,4104
7525,0.4328,4105
1400,0.4328,4106
6236,0.4327,4107
5630,0.4327,4108
5913,0.4327,4109
3494,0.4326,4110
9114,0.4326,4111
7298,0.4326,4112
765,0.4326,4113
5658,0.4325,4114
7758,0.4325,4115
7335,0.4325,4116
8619,0.4323,4117
9901,0.4323,4118
531,0.4322,4119
606,0.4322,4120
8624,0.4322,4121
91,0.4322,4122
9143,0.4322,4123
3185,0.4321,4124
7195,0.4321,4125
4491,0.432,4126
7969,0.432,4127
5816,0.432,4128
1173,0.432,4129
2893,0.4319,4130
6719,0.4318,4131
1673,0.4318,4132
2464,0.4318,4133
671,0.4317,4134
2127,0.4317,4135
2969,0.4317,4136
9063,0.4317,4137
3171,0.4316,4138
8960,0.4316,4139
5412,0.4316,4140
6796,0.4315,4141
847,0.4315,4142
5699,0.4314,4143
6620,0.4314,4144
3949,0.4314,4145
3836,0.4313,4146
6633,0.4313,4147
1852,0.4313,4148
8612,0.4313,4149
5802,0.4312,4150
9717,0.4311,4151
1730,0.431,4152
4350,0.4309,4153
3795,0.4309,4154
9993,0.4309,4155
9383,0.4309,4156
8416,0.4309,4157
8173,0.4308,4158
8975,0.4308,4159
2941,0.4308,4160
4822,0.4308,4161
5739,0.4307,4162
8254,0.4307,4163
2701,0.4307,4164
8926,0.4306,4165
189,0.4306,4166
1883,0.4306,4167
5119,0.4305,4168
5194,0.4305,4169
3566,0.4305,4170
859,0.4305,4171
2063,0.4304,4172
8864,0.4304,4173
7127,0.4303,4174
1370,0.4303,4175
4434,0.4303,4176
1228,0.4302,4177
3440,0.4302,4178
9574,0.4301,4179
5078,0.4301,4180
3966,0.4301,4181
1071,0.4301,4182
1823,0.4301,4183
9776,0.43,4184
3589,0.4299,4185
797,0.4299,4186
8603,0.4298,4187
6989,0.4298,4188
3331,0.4298,4189
487,0.4296,4190
7638,0.4296,4191
3354,0.4296,4192
6326,0.4295,4193
9017,0.4295,4194
6290,0.4294,4195
6440,0.4293,4196
3809,0.4293,4197
3393,0.4293,4198
9262,0.4293,4199
6537,0.4293,4200
1438,0.4292,4201
9087,0.4292,4202
376,0.4291,4203
4824,0.4291,4204
6410,0.4291,4205
5084,0.429,4206
7487,0.429,4207
981,0.4289,4208
5484,0.4289,4209
5203,0.4289,4210
4478,0.4288,4211
9902,0.4287,4212
6558,0.4287,4213
9641,0.4287,4214
5770,0.4287,4215
155,0.4286,4216
5720,0.4286,4217
6732,0.4286,4218
8417,0.4285,4219
5404,0.4285,4220
6683,0.4285,4221
3329,0.4284,4222
1564,0.4284,4223
522,0.4284,4224
1870,0.4284,4225
8420,0.4284,4226
6122,0.4283,4227
4292,0.4283,4228
1560,0.4283,4229
6883,0.4283,4230
1172,0.4283,4231
2739,0.4282,4232
8972,0.4282,4233
8492,0.4281,4234
1593,0.428,4235
71,0.428,4236
3939,0.428,4237
6364,0.4279,4238
8774,0.4279,4239
556,0.4279,4240
1850,0.4278,4241
7077,0.4278,4242
2943,0.4277,4243
4871,0.4277,4244
9100,0.4276,4245
6771,0.4276,4246
3974,0.4275,4247
6973,0.4275,4248
5979,0.4275,4249
6106,0.4275,4250
4635,0.4275,4251
6303,0.4274,4252
5983,0.4274,4253
7547,0.4274,4254
7636,0.4274,4255
2275,0.4274,4256
8992,0.4273,4257
9643,0.4273,4258
6283,0.4273,4259
33,0.4273,4260
2768,0.4272,4261
5379,0.4272,4262
1788,0.4271,4263
7041,0.4271,4264
1711,0.4271,4265
1877,0.4271,4266
1229,0.427,4267
8201,0.427,4268
2144,0.427,4269
3484,0.4269,4270
8904,0.4269,4271
6813,0.4269,4272
749,0.4269,4273
3847,0.4269,4274
406,0.4268,4275
4437,0.4267,4276
9056,0.4267,4277
262,0.4267,4278
7497,0.4266,4279
1967,0.4266,4280
4364,0.4266,4281
1576,0.4265,4282
8527,0.4264,4283
5261,0.4264,4284
4316,0.4264,4285
1182,0.4262,4286
693,0.4262,4287
5672,0.4262,4288
8708,0.4262,4289
2816,0.4261,4290
6026,0.4261,4291
7392,0.4261,4292
9284,0.4261,4293
969,0.426,4294
5859,0.426,4295
7478,0.4259,4296
8310,0.4259,4297
6016,0.4258,4298
4769,0.4258,4299
46,0.4257,4300
6463,0.4257,4301
4702,0.4256,4302
3317,0.4256,4303
2980,0.4256,4304
925,0.4255,4305
9916,0.4254,4306
9297,0.4254,4307
9700,0.4254,4308
857,0.4254,4309
4474,0.4253,4310
7864,0.4253,4311
7773,0.4253,4312
5805,0.4253,4313
6310,0.4253,4314
1029,0.4253,4315
370,0.4252,4316
6151,0.4252,4317
5330,0.4251,4318
7199,0.4251,4319
596,0.4251,4320
7529,0.4251,4321
9850,0.4251,4322
3099,0.4251,4323
6318,0.425,4324
4500,0.425,4325
9198,0.425,4326
5364,0.425,4327
3275,0.4248,4328
2197,0.4248,4329
2027,0.4248,4330
8570,0.4247,4331
7910,0.4247,4332
1849,0.4246,4333
3095,0.4246,4334
9742,0.4246,4335
1784,0.4245,4336
6652,0.4245,4337
3341,0.4245,4338
4431,0.4245,4339
3117,0.4245,4340
8911,0.4243,4341
1548,0.4243,4342
2266,0.4243,4343
6699,0.4242,4344
5801,0.4242,4345
9983,0.4242,4346
4990,0.4242,4347
1650,0.4241,4348
2631,0.4241,4349
6443,0.424,4350
1240,0.424,4351
1375,0.4239,4352
8484,0.4239,4353
8248,0.4239,4354
9391,0.4239,4355
951,0.4239,4356
4951,0.4238,4357
6423,0.4238,4358
5353,0.4238,4359
2106,0.4238,4360
8181,0.4238,4361
6751,0.4237,4362
1794,0.4237,4363
8007,0.4236,4364
940,0.4235,4365
9416,0.4234,4366
7658,0.4234,4367
9975,0.4233,4368
1761,0.4232,4369
1062,0.4232,4370
6288,0.4232,4371
4219,0.4232,4372
1017,0.4231,4373
8325,0.4231,4374
7726,0.4231,4375
3596,0.4231,4376
4144,0.4231,4377
7620,0.4229,4378
3085,0.4229,4379
7643,0.4229,4380
1932,0.4227,4381
5544,0.4227,4382
5170,0.4227,4383
7185,0.4227,4384
6155,0.4226,4385
7172,0.4226,4386
5367,0.4226,4387
6913,0.4225,4388
4658,0.4225,4389
1876,0.4224,4390
6825,0.4224,4391
230,0.4224,4392
6123,0.4224,4393
1701,0.4223,4394
7153,0.4223,4395
5032,0.4223,4396
9794,0.4223,4397
7468,0.4222,4398
2563,0.4222,4399
9376,0.4222,4400
7876,0.4222,4401
7152,0.4221,4402
6660,0.422,4403
9318,0.4219,4404
4612,0.4219,4405
1895,0.4219,4406
7414,0.4219,4407
1150,0.4218,4408
787,0.4218,4409
5797,0.4218,4410
7446,0.4218,4411
5614,0.4217,4412
8804,0.4217,4413
338,0.4217,4414
5213,0.4217,4415
4833,0.4217,4416
9903,0.4216,4417
7472,0.4216,4418
5973,0.4216,4419
7013,0.4216,4420
7875,0.4216,4421
1531,0.4216,4422
874,0.4215,4423
6582,0.4214,4424
2728,0.4213,4425
7120,0.4213,4426
8154,0.4212,4427
8838,0.4212,4428
5555,0.421,4429
7311,0.421,4430
1011,0.4209,4431
6914,0.4209,4432
139,0.4208,4433
4445,0.4207,4434
6109,0.4207,4435
273,0.4207,4436
2247,0.4206,4437
9214,0.4206,4438
4985,0.4206,4439
9974,0.4205,4440
7694,0.4205,4441
646,0.4205,4442
6277,0.4205,4443
7929,0.4205,4444
1286,0.4205,4445
8280,0.4204,4446
4785,0.4204,4447
249,0.4204,4448
8551,0.4203,4449
9197,0.4202,4450
140,0.4201,4451
4390,0.4201,4452
7552,0.4201,4453
4972,0.4201,4454
1082,0.4201,4455
2997,0.4201,4456
8389,0.42,4457
4904,0.42,4458
4146,0.42,4459
9057,0.42,4460
3813,0.42,4461
7838,0.4199,4462
4695,0.4199,4463
4545,0.4199,4464
7928,0.4199,4465
6060,0.4199,4466
3689,0.4198,4467
982,0.4198,4468
5179,0.4198,4469
4408,0.4198,4470
7106,0.4197,4471
2041,0.4197,4472
5826,0.4197,4473
1902,0.4195,4474
912,0.4194,4475
3391,0.4194,4476
5052,0.4194,4477
4269,0.4193,4478
6630,0.4193,4479
8935,0.4193,4480
259,0.4193,4481
9223,0.4192,4482
7769,0.4192,4483
6233,0.4192,4484
5439,0.419,4485
581,0.4189,4486
4275,0.4189,4487
3961,0.4189,4488
6086,0.4189,4489
388,0.4189,4490
8028,0.4188,4491
3347,0.4187,4492
5096,0.4187,4493
5668,0.4186,4494
8153,0.4185,4495
1954,0.4185,4496
7527,0.4184,4497
3538,0.4183,4498
698,0.4183,4499
420,0.4183,4500
6551,0.4183,4501
4386,0.4183,4502
4577,0.4182,4503
9079,0.4182,4504
6972,0.4181,4505
1136,0.4181,4506
5191,0.4181,4507
8863,0.418,4508
2372,0.418,4509
5171,0.418,4510
6912,0.418,4511
5271,0.4179,4512
7100,0.4179,4513
2994,0.4179,4514
5958,0.4179,4515
3871,0.4178,4516
2542,0.4178,4517
1753,0.4178,4518
7251,0.4177,4519
8382,0.4177,4520
8617,0.4176,4521
5719,0.4176,4522
7850,0.4175,4523
4902,0.4174,4524
579,0.4174,4525
9422,0.4173,4526
3521,0.4173,4527
8046,0.4172,4528
1819,0.4171,4529
4284,0.4171,4530
1151,0.4171,4531
900,0.417,4532
9749,0.417,4533
7742,0.417,4534
15,0.4169,4535
9824,0.4169,4536
4340,0.4169,4537
2680,0.4169,4538
8388,0.4169,4539
7724,0.4169,4540
9906,0.4168,4541
7117,0.4168,4542
4200,0.4167,4543
9881,0.4166,4544
3062,0.4166,4545
8580,0.4166,4546
5608,0.4166,4547
5645,0.4166,4548
8961,0.4166,4549
9605,0.4166,4550
6596,0.4166,4551
2844,0.4165,4552
3864,0.4165,4553
7369,0.4165,4554
1201,0.4165,4555
8792,0.4164,4556
4184,0.4163,4557
8309,0.4162,4558
6077,0.4161,4559
9127,0.4161,4560
9065,0.416,4561
8820,0.4159,4562
1170,0.4159,4563
7734,0.4158,4564
3682,0.4158,4565
6308,0.4157,4566
173,0.4157,4567
1211,0.4157,4568
1776,0.4157,4569
6962,0.4156,4570
7250,0.4156,4571
6068,0.4155,4572
4589,0.4155,4573
4989,0.4155,4574
6183,0.4154,4575
3812,0.4154,4576
2929,0.4154,4577
9263,0.4153,4578
2593,0.4153,4579
7425,0.4153,4580
4921,0.4153,4581
4037,0.4153,4582
4935,0.4152,4583
3869,0.4152,4584
2703,0.4151,4585
9107,0.4151,4586
662,0.4151,4587
4453,0.4151,4588
9282,0.4151,4589
4051,0.4149,4590
9346,0.4148,4591
8803,0.4148,4592
2033,0.4148,4593
6413,0.4146,4594
2443,0.4146,4595
2199,0.4146,4596
5143,0.4145,4597
6129,0.4145,4598
5750,0.4145,4599
5637,0.4145,4600
7649,0.4144,4601
7129,0.4144,4602
2377,0.4144,4603
4001,0.4143,4604
5255,0.4143,4605
8430,0.4143,4606
2664,0.4142,4607
2545,0.4142,4608
1174,0.4142,4609
4475,0.4141,4610
752,0.4141,4611
3362,0.414,4612
4287,0.4138,4613
4018,0.4138,4614
869,0.4138,4615
3730,0.4137,4616
9272,0.4137,4617
5782,0.4136,4618
6351,0.4135,4619
7430,0.4135,4620
2399,0.4135,4621
4254,0.4135,4622
1320,0.4135,4623
4743,0.4134,4624
7703,0.4134,4625
2945,0.4134,4626
4174,0.4133,4627
8672,0.4133,4628
4446,0.4133,4629
6882,0.4132,4630
710,0.4132,4631
179,0.4131,4632
6832,0.4131,4633
1923,0.4131,4634
4360,0.413,4635
1999,0.413,4636
3999,0.4129,4637
972,0.4129,4638
6873,0.4129,4639
9046,0.4128,4640
2021,0.4128,4641
6390,0.4128,4642
1977,0.4128,4643
475,0.4127,4644
1417,0.4127,4645
9111,0.4127,4646
600,0.4127,4647
4997,0.4127,4648
2099,0.4126,4649
7981,0.4126,4650
7511,0.4126,4651
4804,0.4126,4652
6024,0.4125,4653
5347,0.4125,4654
129,0.4124,4655
3601,0.4124,4656
4086,0.4124,4657
903,0.4124,4658
7055,0.4124,4659
6690,0.4124,4660
1891,0.4123,4661
6097,0.4122,4662
1254,0.4122,4663
2000,0.4122,4664
8538,0.4121,4665
2804,0.4121,4666
675,0.412,4667
2447,0.412,4668
302,0.412,4669
6717,0.4119,4670
7561,0.4119,4671
5423,0.4118,4672
1012,0.4118,4673
6786,0.4118,4674
6210,0.4118,4675
6893,0.4117,4676
1793,0.4117,4677
3441,0.4117,4678
8340,0.4117,4679
5874,0.4117,4680
4978,0.4116,4681
248,0.4116,4682
9308,0.4115,4683
8632,0.4115,4684
3897,0.4115,4685
9108,0.4114,4686
2886,0.4114,4687
8859,0.4114,4688
5115,0.4114,4689
8465,0.4114,4690
6357,0.4113,4691
6462,0.4113,4692
1003,0.4113,4693
5106,0.4112,4694
9966,0.4111,4695
6161,0.4111,4696
7083,0.4111,4697
7442,0.4111,4698
4217,0.4111,4699
4803,0.4111,4700
7684,0.411,4701
8211,0.411,4702
3187,0.411,4703
5706,0.4109,4704
3065,0.4109,4705
5942,0.4108,4706
3353,0.4107,4707
567,0.4107,4708
5226,0.4107,4709
2177,0.4107,4710
3052,0.4106,4711
6941,0.4106,4712
1783,0.4106,4713
5080,0.4106,4714
8001,0.4105,4715
8275,0.4105,4716
2685,0.4105,4717
502,0.4105,4718
7208,0.4105,4719
6312,0.4104,4720
2116,0.4104,4721
452,0.4104,4722
8599,0.4103,4723
3420,0.4103,4724
2105,0.4102,4725
1051,0.4102,4726
1959,0.4102,4727
7861,0.4102,4728
9445,0.4102,4729
7540,0.4101,4730
9499,0.4101,4731
9443,0.4101,4732
1896,0.4101,4733
1835,0.4101,4734
3891,0.4101,4735
321,0.41,4736
1811,0.41,4737
8250,0.4099,4738
5350,0.4099,4739
3778,0.4099,4740
188,0.4099,4741
5880,0.4099,4742
3361,0.4099,4743
4986,0.4099,4744
6419,0.4098,4745
764,0.4098,4746
2699,0.4098,4747
6849,0.4098,4748
4529,0.4097,4749
7715,0.4097,4750
9130,0.4096,4751
1369,0.4096,4752
4305,0.4096,4753
1163,0.4095,4754
7623,0.4095,4755
2231,0.4095,4756
7381,0.4094,4757
7768,0.4094,4758
8581,0.4094,4759
4058,0.4094,4760
6274,0.4093,4761
3109,0.4093,4762
7932,0.4093,4763
7978,0.4092,4764
2003,0.409,4765
1550,0.409,4766
6061,0.409,4767
9281,0.4089,4768
4764,0.4089,4769
9909,0.4089,4770
7787,0.4088,4771
3618,0.4088,4772
8314,0.4088,4773
7989,0.4087,4774
4048,0.4087,4775
2872,0.4087,4776
1244,0.4087,4777
9929,0.4086,4778
3672,0.4086,4779
8777,0.4086,4780
4368,0.4085,4781
8067,0.4085,4782
1363,0.4085,4783
5621,0.4085,4784
1774,0.4084,4785
7272,0.4084,4786
4849,0.4083,4787
2597,0.4082,4788
3957,0.4082,4789
6554,0.4082,4790
2409,0.4082,4791
5607,0.4081,4792
5007,0.4081,4793
7745,0.4081,4794
4229,0.408,4795
8923,0.4079,4796
5678,0.4079,4797
1808,0.4077,4798
4828,0.4076,4799
9512,0.4075,4800
7572,0.4075,4801
963,0.4075,4802
5929,0.4075,4803
1127,0.4074,4804
5358,0.4073,4805
7692,0.4072,4806
4367,0.4072,4807
6665,0.4072,4808
1204,0.4072,4809
2113,0.4071,4810
4442,0.407,4811
6515,0.407,4812
6470,0.407,4813
6408,0.407,4814
5944,0.407,4815
2501,0.4069,4816
3072,0.4069,4817
3087,0.4068,4818
1572,0.4068,4819
4464,0.4067,4820
4428,0.4067,4821
6917,0.4067,4822
6149,0.4066,4823
8805,0.4066,4824
5581,0.4065,4825
9633,0.4064,4826
2245,0.4064,4827
4164,0.4064,4828
126,0.4064,4829
6692,0.4064,4830
6886,0.4064,4831
9456,0.4063,4832
9183,0.4063,4833
4671,0.4063,4834
7374,0.4063,4835
9722,0.4063,4836
3998,0.4063,4837
7879,0.4063,4838
4701,0.4063,4839
256,0.4062,4840
3849,0.4062,4841
2392,0.4061,4842
538,0.4061,4843
5073,0.406,4844
8408,0.406,4845
8795,0.406,4846
2225,0.406,4847
2347,0.4059,4848
8144,0.4059,4849
3938,0.4058,4850
1950,0.4058,4851
8262,0.4058,4852
9298,0.4058,4853
4549,0.4058,4854
2354,0.4057,4855
686,0.4057,4856
1726,0.4057,4857
2140,0.4057,4858
445,0.4057,4859
6150,0.4056,4860
6336,0.4056,4861
715,0.4056,4862
4631,0.4056,4863
4302,0.4054,4864
123,0.4053,4865
2495,0.4052,4866
897,0.4052,4867
1702,0.4052,4868
6348,0.4051,4869
5212,0.4051,4870
4576,0.4051,4871
2803,0.4051,4872
2944,0.405,4873
1451,0.405,4874
822,0.4049,4875
6250,0.4049,4876
7237,0.4049,4877
1401,0.4049,4878
996,0.4048,4879
4392,0.4048,4880
2604,0.4047,4881
7008,0.4047,4882
665,0.4046,4883
1206,0.4045,4884
8764,0.4045,4885
7014,0.4045,4886
9775,0.4045,4887
9939,0.4044,4888
4167,0.4044,4889
4034,0.4044,4890
9330,0.4044,4891
285,0.4043,4892
3468,0.4043,4893
9607,0.4043,4894
8452,0.4042,4895
2343,0.4042,4896
8712,0.4042,4897
2702,0.4041,4898
9752,0.4041,4899
8886,0.4041,4900
8115,0.4041,4901
6891,0.404,4902
8448,0.4039,4903
4085,0.4039,4904
5606,0.4039,4905
7868,0.4039,4906
8627,0.4038,4907
3775,0.4038,4908
4387,0.4038,4909
690,0.4038,4910
1089,0.4038,4911
9558,0.4038,4912
2751,0.4037,4913
9795,0.4036,4914
9124,0.4035,4915
9,0.4035,4916
2659,0.4035,4917
7217,0.4034,4918
1970,0.4034,4919
8575,0.4034,4920
3753,0.4034,4921
5536,0.4034,4922
6696,0.4034,4923
8522,0.4033,4924
6814,0.4033,4925
8425,0.4032,4926
7416,0.4031,4927
7610,0.4031,4928
1099,0.4031,4929
7491,0.403,4930
2951,0.403,4931
9767,0.403,4932
7030,0.403,4933
5671,0.403,4934
4476,0.403,4935
9804,0.403,4936
3633,0.4029,4937
2216,0.4029,4938
5031,0.4028,4939
1897,0.4028,4940
28,0.4027,4941
3400,0.4027,4942
3028,0.4026,4943
5967,0.4025,4944
9004,0.4025,4945
4342,0.4025,4946
3269,0.4025,4947
6083,0.4025,4948
5193,0.4025,4949
4209,0.4025,4950
5771,0.4024,4951
1214,0.4024,4952
6667,0.4023,4953
5502,0.4022,4954
216,0.4022,4955
3674,0.4022,4956
2586,0.4021,4957
1559,0.4021,4958
1441,0.4021,4959
8030,0.4021,4960
7260,0.4021,4961
372,0.4021,4962
224,0.4021,4963
3711,0.402,4964
4971,0.402,4965
8237,0.402,4966
9061,0.4018,4967
3888,0.4018,4968
2475,0.4018,4969
6547,0.4017,4970
4311,0.4016,4971
2394,0.4016,4972
9839,0.4016,4973
1237,0.4015,4974
1517,0.4015,4975
6735,0.4015,4976
6793,0.4015,4977
1644,0.4015,4978
6002,0.4014,4979
347,0.4014,4980
1035,0.4013,4981
1915,0.4012,4982
7781,0.4012,4983
1247,0.4012,4984
2208,0.4011,4985
6828,0.4011,4986
3930,0.4011,4987
8236,0.401,4988
4083,0.401,4989
863,0.401,4990
82,0.401,4991
8725,0.401,4992
3925,0.4009,4993
1065,0.4009,4994
8555,0.4009,4995
5904,0.4008,4996
2971,0.4008,4997
9690,0.4008,4998
741,0.4007,4999
909,0.4007,5000
9179,0.4007,5001
238,0.4007,5002
1563,0.4006,5003
485,0.4006,5004
1998,0.4006,5005
8680,0.4006,5006
4530,0.4005,5007
4248,0.4005,5008
2111,0.4005,5009
6758,0.4005,5010
587,0.4004,5011
2249,0.4004,5012
5394,0.4004,5013
1265,0.4003,5014
42,0.4003,5015
7899,0.4003,5016
6452,0.4002,5017
6604,0.4001,5018
7132,0.4001,5019
9580,0.4001,5020
4728,0.4001,5021
6029,0.4001,5022
3573,0.4001,5023
3742,0.4001,5024
5714,0.4001,5025
4190,0.4001,5026
5407,0.4001,5027
8376,0.4,5028
7530,0.4,5029
4456,0.4,5030
1268,0.4,5031
9367,0.4,5032
9751,0.4,5033
4225,0.3999,5034
8160,0.3999,5035
2957,0.3999,5036
1975,0.3999,5037
6519,0.3999,5038
1356,0.3999,5039
6382,0.3999,5040
313,0.3998,5041
4511,0.3998,5042
8932,0.3998,5043
8517,0.3998,5044
5998,0.3998,5045
5604,0.3997,5046
692,0.3997,5047
5469,0.3996,5048
527,0.3996,5049
5978,0.3996,5050
8608,0.3996,5051
11,0.3996,5052
4712,0.3996,5053
5737,0.3996,5054
8478,0.3995,5055
949,0.3994,5056
3485,0.3994,5057
9595,0.3994,5058
7209,0.3993,5059
9231,0.3993,5060
6957,0.3993,5061
2960,0.3993,5062
5428,0.3992,5063
6113,0.3992,5064
1600,0.3992,5065
3714,0.3991,5066
8939,0.3991,5067
5567,0.399,5068
2925,0.399,5069
8177,0.399,5070
6531,0.399,5071
9579,0.3989,5072
2973,0.3989,5073
5654,0.3988,5074
7903,0.3988,5075
1817,0.3988,5076
4987,0.3987,5077
7702,0.3987,5078
8887,0.3987,5079
9126,0.3987,5080
7320,0.3987,5081
4815,0.3986,5082
2543,0.3986,5083
6125,0.3986,5084
7568,0.3985,5085
6235,0.3985,5086
9624,0.3985,5087
8736,0.3985,5088
6741,0.3985,5089
2744,0.3984,5090
225,0.3984,5091
3320,0.3982,5092
1425,0.3982,5093
7096,0.3982,5094
4121,0.3981,5095
4573,0.3981,5096
4354,0.3981,5097
2539,0.398,5098
2047,0.398,5099
4327,0.398,5100
5902,0.398,5101
5205,0.398,5102
3152,0.3979,5103
7814,0.3979,5104
639,0.3978,5105
8510,0.3978,5106
6287,0.3978,5107
3431,0.3978,5108
4582,0.3977,5109
66,0.3977,5110
540,0.3977,5111
9727,0.3977,5112
1227,0.3977,5113
5067,0.3976,5114
2441,0.3976,5115
7134,0.3975,5116
8631,0.3975,5117
4665,0.3975,5118
8294,0.3975,5119
2160,0.3975,5120
5757,0.3975,5121
5022,0.3974,5122
4698,0.3974,5123
9195,0.3974,5124
4839,0.3973,5125
281,0.3973,5126
4980,0.3973,5127
7782,0.3973,5128
1352,0.3972,5129
275,0.3972,5130
9528,0.3972,5131
9343,0.3972,5132
1382,0.3971,5133
3524,0.3971,5134
2595,0.397,5135
4735,0.397,5136
9471,0.397,5137
888,0.397,5138
746,0.397,5139
1546,0.3969,5140
2937,0.3969,5141
922,0.3969,5142
8543,0.3967,5143
2629,0.3967,5144
8215,0.3967,5145
3501,0.3967,5146
2661,0.3967,5147
2102,0.3967,5148
3215,0.3967,5149
7888,0.3966,5150
4362,0.3966,5151
467,0.3966,5152
121,0.3966,5153
7006,0.3965,5154
521,0.3965,5155
4413,0.3965,5156
8914,0.3964,5157
4931,0.3963,5158
1602,0.3962,5159
5477,0.3962,5160
5218,0.3962,5161
2240,0.3962,5162
3076,0.3961,5163
3200,0.3961,5164
1060,0.3961,5165
3382,0.3961,5166
961,0.396,5167
8497,0.396,5168
2453,0.396,5169
3827,0.396,5170
5962,0.396,5171
5093,0.396,5172
1234,0.396,5173
3863,0.396,5174
514,0.3959,5175
6142,0.3959,5176
9220,0.3959,5177
8826,0.3959,5178
7197,0.3959,5179
4731,0.3958,5180
1395,0.3958,5181
8368,0.3958,5182
5274,0.3957,5183
3433,0.3957,5184
269,0.3956,5185
4236,0.3956,5186
7923,0.3956,5187
9513,0.3956,5188
9893,0.3956,5189
4247,0.3956,5190
6556,0.3956,5191
6268,0.3956,5192
2783,0.3956,5193
3399,0.3955,5194
1138,0.3955,5195
6193,0.3955,5196
6809,0.3955,5197
8108,0.3955,5198
7751,0.3955,5199
3804,0.3954,5200
7356,0.3954,5201
7082,0.3954,5202
110,0.3953,5203
1355,0.3953,5204
8189,0.3953,5205
1310,0.3952,5206
6078,0.3952,5207
5936,0.3951,5208
6580,0.3951,5209
5765,0.3949,5210
3363,0.3949,5211
4488,0.3949,5212
2625,0.3948,5213
3531,0.3948,5214
2822,0.3948,5215
7155,0.3948,5216
1506,0.3947,5217
8034,0.3946,5218
2309,0.3945,5219
8418,0.3945,5220
7287,0.3944,5221
5442,0.3944,5222
1544,0.3944,5223
3318,0.3944,5224
3018,0.3944,5225
1482,0.3943,5226
2898,0.3943,5227
3203,0.3943,5228
1303,0.3942,5229
7352,0.3942,5230
7592,0.3942,5231
3001,0.3941,5232
8239,0.3941,5233
7143,0.394,5234
4261,0.3939,5235
9532,0.3939,5236
3206,0.3939,5237
6239,0.3939,5238
6263,0.3939,5239
5852,0.3937,5240
2767,0.3937,5241
2666,0.3937,5242
3486,0.3936,5243
3989,0.3936,5244
3820,0.3936,5245
5851,0.3936,5246
5796,0.3936,5247
9096,0.3935,5248
7192,0.3935,5249
6434,0.3935,5250
7988,0.3934,5251
7113,0.3933,5252
1846,0.3933,5253
6244,0.3932,5254
2082,0.3932,5255
7503,0.3932,5256
6602,0.3932,5257
210,0.3931,5258
2182,0.3931,5259
5310,0.3931,5260
9910,0.393,5261
5854,0.393,5262
8272,0.3929,5263
8196,0.3929,5264
9032,0.3929,5265
8704,0.3928,5266
3539,0.3928,5267
8643,0.3928,5268
3248,0.3927,5269
